country,year,program,stage,process_group,source_url,source_table_id,rank,farm,score,weight_lbs,high_bid,total_value,company_name,high_bidder_s,download_status,download_error,farmer_organization,weight_kg,farmer,region,variety,process,zone,woreda,farm_name,bid_lb,winner,buyer_s_location,lot,lb,altitude_masl,ranking,price_per_lb,total_price,origin,buyer,na,na_2,na_3,na_4,na_5,na_6,na_7,na_8,na_9,na_10,na_11,na_12,na_13,na_14,na_15,weight_lb,hight_bid,high_bid_lb,farmer_name,estimated_weight_kg,proceso,variedad,winners,origin_of_buyer,farm_cws,farmer_representative,final_bid_lb,weights_kg,altitude_m,weigth_kg,farmer_representetive,weight,bid,business_name,wight_lb,farmer_en,farm_en
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,23,Sueño Fertil,87.61,NA,NA,NA,NA,NA,success,NA,NA,230.00,Sara Elizabeth Chinchilla Trochez,Santa Bárbara,Caturra,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,24,Chavelo N°2,87.58,NA,NA,NA,NA,NA,success,NA,NA,329.00,Edgar Jeovanny Rodriguez Tercero,El Paraíso,Parainema,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,25,El Sol,87.39,NA,NA,NA,NA,NA,success,NA,NA,240.00,Ariel Murcia Pinto (Lote 1),Santa Bárbara,Pacamara,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,26,Los Quetzales,87.39,NA,NA,NA,NA,NA,success,NA,NA,235.00,Pedro Sagastume Enamorado,Santa Bárbara,Geisha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,27,El Itacayo,87.39,NA,NA,NA,NA,NA,success,NA,NA,240.00,Angel Arturo Paz Ramirez,Santa Bárbara,Geisha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,28,El Boqueron,87.36,NA,NA,NA,NA,NA,success,NA,NA,204.00,Samuel Pineda Sagastume,Santa Bárbara,Parainema,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,29,El Mango,87.36,NA,NA,NA,NA,NA,success,NA,NA,330.00,Alma Aydee Pineda Alvarado,Santa Bárbara,Sl28,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,1,30,Liquidambar,87.33,NA,NA,NA,NA,NA,success,NA,NA,656.00,Marcio Adalberto Paz Andino,Francisco Morazán,Parainema,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,NW,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,3,NW,Robles,86.75,NA,NA,NA,NA,NA,success,NA,NA,360,Nefrali Efren Sanchez Caceres,El Paraíso,Parainema,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2023,NW,competition,NA,https://allianceforcoffeeexcellence.org/honduras-2023/,3,NW,Pacayalito,86.72,NA,NA,NA,NA,NA,success,NA,NA,383,Miguel Angel Tabora Mears,Santa Bárbara,Pacamara,Honey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,1A,NA,91.41,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,East Java,USDA 762 (75%); Kartika (25%),Carbonic Maceration Natural,NA,NA,Ijen Lestari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dandy Dharmawan,"179,33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,1B,NA,91.41,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,East Java,USDA 762 (75%); Kartika (25%),Carbonic Maceration Natural,NA,NA,Ijen Lestari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dandy Dharmawan,"179,33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,2A,NA,90.35,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,East Nusa Tenggara,S-795 (95%); Typica (5%),Dry Hulled,NA,NA,Wajamala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marselina Walu,"133,05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,2B,NA,90.35,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,East Nusa Tenggara,S-795 (95%); Typica (5%),Dry Hulled,NA,NA,Wajamala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marselina Walu,"133,05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,3A,NA,90.06,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,South Sulawesi,Lini S-795 (100%),Honey,NA,NA,Angin-angin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yolan Tirta,"123,10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,3B,NA,90.06,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,South Sulawesi,Lini S-795 (100%),Honey,NA,NA,Angin-angin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yolan Tirta,"123,10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,4,NA,90.06,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (40%); Typica (15%); P-88 (25%); yang lain (20%),Natural,NA,NA,Avarata Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hendra Maulizar,"266,98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,5,NA,89.47,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Bourbon (20%); Typica (50%); Abyssinia (30%),Natural,NA,NA,Central Sumatera Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enzo Sauqi Hutabarat,"359,80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,6,NA,89.35,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Ateng (30%); Sigararutang (40%); S-795 (30%),Honey,NA,NA,Wanoja Coffee Plot Hj. Eti Sumiati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hj. Eti Sumiati,"256,20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,7,NA,89.21,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,"Gayo 3 (50%), Gayo 1 (50%",Natural,NA,NA,Atang Jungket,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syafjurian Putra,"255,88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,8,NA,89.15,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,South Sulawesi,USDA (20%); S-795 (30%); Caturra (50%),Natural,NA,NA,Rantekarua Coffee Plantation PT. Sulotco Jaya Abadi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samuel Karundeng,"256,20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,9,NA,88.38,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (100%),Natural,NA,NA,PT. De Gayo Agri Indonesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fauziah,"250,82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,10,NA,88.15,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Ateng (20%); S-795 (80%),Honey Anaerobic,NA,NA,Finca De Berman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diki Wahyudin,"271,20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,11,NA,88.06,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (70%); P-88 (30%),Natural,NA,NA,Koperasi Ribang Gayo Musara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zakiah,"256,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,12,NA,88.03,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Bali,Kopyol (100%),Dry Hulled,NA,NA,Pelage Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I Wayan Suparta,"264,88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,13,NA,87.97,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (60%); Sigararutang (40%),Dry Hulled,NA,NA,Bengkolan Dua Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nurdianingsih,"251,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,14,NA,87.97,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Sigararutang (90%); Andungsari (10%),Honey double fermentation,NA,NA,Blok Emper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eka Teguh Kurniawan,"264,28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,15,NA,87.82,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Ateng (35%); Sigararutang (30%); S-795 (35%),Natural,NA,NA,Wanoja Coffee Plot Satrea Amambi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Satrea Amambi,"256,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,16,NA,87.65,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Sigararutang (100%),Natural,NA,NA,Wanoja Coffee Plot Ita Rosita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ita Rosita,"251,41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,17,NA,87.59,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,West Java,Ateng (50%); Sigararutang (30%); S-795 (15%); P-88 (5%),Natural,NA,NA,Weninggalih,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yasmin Nabila Salsabila,"256,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,18,NA,87.47,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (50%); Typica (10%); P-88 (40%),Mossto Natural,NA,NA,Kian Mandiri Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zainal Arifin,"268,38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,19,NA,87.35,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Ateng (90%),Wet Hulled,NA,NA,Siluk Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marjan,"251,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,20,NA,87.35,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,East Java,Bourbon (50%); Typica (50%),Natural,NA,NA,Suket Mountain/Gunung Suket,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supriyanto,"416,94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,21,NA,87.32,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,"Jambi, Central Sumatra",Sigararutang (75%); Andungsari (25%),Honey Caramella,NA,NA,Rukun Saudara Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abdul Aziz Thohari,"267,56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,1,22,NA,87.24,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Aceh,Red Bourbon (100%),Natural,NA,NA,Empus Reje Guru,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ferri Padli,"256,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,NW,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,3,NW,NA,86.38,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,SOUTH SULAWESI,Typica (50%); S-795 (50%),Natural Anaerobic,NA,NA,Sisola Specialty Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sukri,"266,71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,2023,NW,competition,NA,https://allianceforcoffeeexcellence.org/indonesia-2023/,3,NW,NA,85.68,NA,NA,NA,NA,NA,success,NA,NA,NA,NA,Bali,Kopyol (66%); Kobra (34%),Natural Anaerobic,NA,NA,Dete Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I Made Ratayasa,"270,38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,1A,FINCA LAS NIEVES,91,NA,NA,NA,NA,NA,success,NA,NA,120,GUSTAVO BOLTJES RISING,SAN JUAN LACHAO,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,1B,FINCA LAS NIEVES,91,NA,NA,NA,NA,NA,success,NA,NA,113,GUSTAVO BOLTJES RISING,SAN JUAN LACHAO,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,2A,FINCA SANTA CRUZ,90.69,NA,NA,NA,NA,NA,success,NA,NA,240,KARINA ARGUELLO ENRIQUEZ,LA CONCORDIA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Honey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,2B,FINCA SANTA CRUZ,90.69,NA,NA,NA,NA,NA,success,NA,NA,238,KARINA ARGUELLO ENRIQUEZ,LA CONCORDIA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Honey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,3A,FINCA POCITOS,90.25,NA,NA,NA,NA,NA,success,NA,NA,60,JESUS CARLOS CADENA VALDIVIA,COSAUTLAN DE CARVAJAL,"Pacamara, Geisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,3B,FINCA POCITOS,90.25,NA,NA,NA,NA,NA,success,NA,NA,60,JESUS CARLOS CADENA VALDIVIA,COSAUTLAN DE CARVAJAL,"Pacamara, Geisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,4,LOS AGUACATES,89.91,NA,NA,NA,NA,NA,success,NA,NA,570,AGUSTIN LOPEZ GUZMAN,TENEJAPA,"Caturra, Garnica, Bourbon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,5,FINCA EL MIRADOR,89.5,NA,NA,NA,NA,NA,success,NA,NA,466,ALFREDO FERNANDO WOOLRICH RAMIREZ,SANTOS REYES NOPALA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Honey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,6,FINCA SINAI,89.31,NA,NA,NA,NA,NA,success,NA,NA,326,DIEGO MANUEL WOOLRICH RAMIREZ,SANTOS REYES NOPALA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,7,EL CUERVO,89.22,NA,NA,NA,NA,NA,success,NA,NA,1110,SILVIA CAROLINA HERRERA HERNANDEZ,OCOZOCOAUTLA DE ESPINOSA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2023,COE,competition,NA,https://allianceforcoffeeexcellence.org/mexico-2023/,1,8,ZAPOTITLA,89.13,NA,NA,NA,NA,NA,success,NA,NA,240,JOSE JAVIER DEBERNARDI DELAVEQUIA,TOTUTLA,Geisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
