event_id,program,entry_key,country,year,entry_rank,farm,score,process,base_process,innovation_class,experimental_method,experimental_technology,auction_lots,mean_price_usd_lb,median_price_usd_lb,min_price_usd_lb,max_price_usd_lb,lots_with_weight,weight_coverage,observed_weight_lb,weighted_mean_price_usd_lb
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|26,Guatemala,2018,26,El Porvenir,86.57,Washed,Washed,Conventional,NA,NA,1,8,8,8,8,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|27,Guatemala,2018,27,La Hermosa,86.53,Natural,Natural,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|28,Guatemala,2018,28,San Rafael Urias Valdes,86.4,Washed,Washed,Conventional,NA,NA,1,9.55,9.55,9.55,9.55,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|29,Guatemala,2018,29,San Agustin Las Cañas,86.17,Washed,Washed,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|3,Guatemala,2018,3,El Morito II,90.53,Washed,Washed,Conventional,NA,NA,2,25.25,25.25,25.2,25.3,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|30,Guatemala,2018,30,El Muro,86.17,Honey,Honey / pulped natural,Conventional,NA,NA,1,10.4,10.4,10.4,10.4,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|31,Guatemala,2018,31,El Injerto I,86.13,Natural,Natural,Conventional,NA,NA,1,15.1,15.1,15.1,15.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|32,Guatemala,2018,32,Antigua Buena Vista y Anexos,86.13,Washed,Washed,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|33,Guatemala,2018,33,La Montañita,86.13,Washed,Washed,Conventional,NA,NA,1,7.65,7.65,7.65,7.65,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|34,Guatemala,2018,34,Santa Cecilia y Anexos,86.1,Washed,Washed,Conventional,NA,NA,1,7.8,7.8,7.8,7.8,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|4,Guatemala,2018,4,La Soledad y Anexo,89.97,Washed,Washed,Conventional,NA,NA,1,15.1,15.1,15.1,15.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|5,Guatemala,2018,5,Rio Dorado,89.8,Natural,Natural,Conventional,NA,NA,1,15.3,15.3,15.3,15.3,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|6,Guatemala,2018,6,El Morito I,89.67,Washed,Washed,Conventional,NA,NA,1,16.01,16.01,16.01,16.01,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|7,Guatemala,2018,7,Plan de la Vega,89.27,Washed,Washed,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|8,Guatemala,2018,8,Los Aguacatones,89.23,Washed,Washed,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,0,0,NA,NA
04cf157e5060655a,COE,04cf157e5060655a|COE|NA|9,Guatemala,2018,9,Villaure,88.87,Washed,Washed,Conventional,NA,NA,1,13.2,13.2,13.2,13.2,0,0,NA,NA
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|1,Guatemala,2019,1,Las Macadamias,90.16,Natural,Natural,Conventional,NA,NA,2,58.7,58.7,58.7,58.7,2,1,816.4736,58.7
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|10,Guatemala,2019,10,San Antonio Chaguité,88.17,Washed,Washed,Conventional,NA,NA,1,10.7,10.7,10.7,10.7,1,1,935.96,10.7
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|11,Guatemala,2019,11,Chualax,88.16,Natural,Natural,Conventional,NA,NA,1,21.3,21.3,21.3,21.3,1,1,888.45,21.3
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|12,Guatemala,2019,12,Plan de la Vega,88.11,Washed,Washed,Conventional,NA,NA,1,9.2,9.2,9.2,9.2,1,1,1814.61,9.2
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|13,Guatemala,2019,13,Los Aguacatones,88,Washed,Washed,Conventional,NA,NA,1,13.3,13.3,13.3,13.3,1,1,1134.82,13.3
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|14,Guatemala,2019,14,Jauja y Anexos,87.92,Washed,Washed,Conventional,NA,NA,1,15.5,15.5,15.5,15.5,1,1,819.67,15.500000000000002
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|15,Guatemala,2019,15,Guatalon,87.8,Washed,Washed,Conventional,NA,NA,1,9,9,9,9,1,1,1792.01,9
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|16,Guatemala,2019,16,El Zapote y Anexos,87.78,Washed,Washed,Conventional,NA,NA,1,10,10,10,10,1,1,1271.17,10
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|17,Guatemala,2019,17,Las Rosas,87.77,Washed,Washed,Conventional,NA,NA,1,10.2,10.2,10.2,10.2,1,1,970.02,10.2
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|18,Guatemala,2019,18,Santa Irene,87.52,Washed,Washed,Conventional,NA,NA,1,9.1,9.1,9.1,9.1,1,1,1940.16,9.099999999999998
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|19,Guatemala,2019,19,San Rafael,87.45,Washed,Washed,Conventional,NA,NA,1,10.6,10.6,10.6,10.6,1,1,920.86,10.6
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|2,Guatemala,2019,2,Kalibus la Sierra,90.14,Washed,Washed,Conventional,NA,NA,2,24,24,23,25,2,1,1999.13,23.94132947832307
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|20,Guatemala,2019,20,El Libano,87.16,Washed,Washed,Conventional,NA,NA,1,9.1,9.1,9.1,9.1,1,1,1683.65,9.1
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|3,Guatemala,2019,3,El Injerto I,90.03,Washed,Washed,Conventional,NA,NA,2,24.15,24.15,24.1,24.2,2,1,1123.68,24.152972376477287
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|4,Guatemala,2019,4,Río Dorado,89.98,Natural,Natural,Conventional,NA,NA,1,21.1,21.1,21.1,21.1,1,1,1099.76,21.1
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|5,Guatemala,2019,5,Villaure,89.72,Washed,Washed,Conventional,NA,NA,1,10.9,10.9,10.9,10.9,1,1,1392.87,10.9
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|6,Guatemala,2019,6,Los Lirios,89.42,Washed,Washed,Conventional,NA,NA,1,26,26,26,26,1,1,959.55,26
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|7,Guatemala,2019,7,La Reforma y Anexos,89.41,Washed,Washed,Conventional,NA,NA,1,16,16,16,16,1,1,945.77,16
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|8,Guatemala,2019,8,El Morito,89.25,Washed,Washed,Conventional,NA,NA,1,14.6,14.6,14.6,14.6,1,1,942.47,14.6
94e0f75eb8b007ec,COE,94e0f75eb8b007ec|COE|NA|9,Guatemala,2019,9,El Centro,88.83,Washed,Washed,Conventional,NA,NA,1,12.1,12.1,12.1,12.1,1,1,1036.93,12.1
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|1,Guatemala,2021,1,El Injerto I,90.51,Washed,Washed,Conventional,NA,NA,2,51.7,51.7,50.3,53.1,2,1,1298,51.7
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|10,Guatemala,2021,10,El Guachipilin,88.76,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,25,25,25,25,1,1,1338.6,25
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|11,Guatemala,2021,11,El Amate Y Anexos,88.11,Washed,Washed,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,595.2,20.2
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|12,Guatemala,2021,12,La Bella,88.07,Natural,Natural,Conventional,NA,NA,1,27.1,27.1,27.1,27.1,1,1,475,27.1
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|13,Guatemala,2021,13,Ponderosa,88.03,Natural,Natural,Conventional,NA,NA,1,17.2,17.2,17.2,17.2,1,1,1343.7,17.2
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|14,Guatemala,2021,14,San Patricio El Limon,88.01,Natural,Natural,Conventional,NA,NA,1,15.6,15.6,15.6,15.6,1,1,598,15.6
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|15,Guatemala,2021,15,El Tambor,87.93,Washed,Washed,Conventional,NA,NA,1,15,15,15,15,1,1,1069.5,15
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|16,Guatemala,2021,16,Plan De La Vega,87.89,Washed,Washed,Conventional,NA,NA,1,17.5,17.5,17.5,17.5,1,1,1044.5,17.5
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|17,Guatemala,2021,17,San Antonio De Esquipulas Y Anexo,87.64,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,14.9,14.9,14.9,14.9,1,1,616.7,14.900000000000002
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|18,Guatemala,2021,18,Bella Elizabeth,87.57,Washed,Washed,Conventional,NA,NA,1,17.5,17.5,17.5,17.5,1,1,686.8,17.5
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|19,Guatemala,2021,19,Santa Clara,87.56,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,17.8,17.8,17.8,17.8,1,1,437.4,17.8
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|2,Guatemala,2021,2,El Socorro,90.1,Washed,Washed,Conventional,NA,NA,2,50,50,50,50,2,1,652.2,50
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|20,Guatemala,2021,20,Guatalon,87.56,Washed,Washed,Conventional,NA,NA,1,17.3,17.3,17.3,17.3,1,1,749.8,17.3
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|21,Guatemala,2021,21,La Hermosa,87.49,Washed,Washed,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,1408.9,20.2
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|22,Guatemala,2021,22,El Refugio,87.46,Natural,Natural,Conventional,NA,NA,1,17,17,17,17,1,1,1292.3,17
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|23,Guatemala,2021,23,Miramundo,87.44,Washed,Washed,Conventional,NA,NA,1,17.1,17.1,17.1,17.1,1,1,607.1,17.1
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|24,Guatemala,2021,24,El Limonar,87.44,Natural,Natural,Conventional,NA,NA,1,18.5,18.5,18.5,18.5,1,1,583.3,18.5
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|25,Guatemala,2021,25,Villaure,87.33,Washed,Washed,Conventional,NA,NA,1,14.6,14.6,14.6,14.6,1,1,529.1,14.6
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|26,Guatemala,2021,26,Flor Del Cafe,87.32,Washed,Washed,Conventional,NA,NA,1,20.1,20.1,20.1,20.1,1,1,1382.3,20.1
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|27,Guatemala,2021,27,Mujba-La Union,87.24,Washed,Washed,Conventional,NA,NA,1,14.8,14.8,14.8,14.8,1,1,796.6,14.8
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|28,Guatemala,2021,28,El Diamante,87.04,Washed,Washed,Conventional,NA,NA,1,14.9,14.9,14.9,14.9,1,1,537.1,14.9
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|3,Guatemala,2021,3,Rosma,90.03,Washed,Washed,Conventional,NA,NA,2,44.75,44.75,44.7,44.8,2,1,588.8,44.75
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|4,Guatemala,2021,4,La Reforma Y Anexos,90.01,Washed,Washed,Conventional,NA,NA,1,26,26,26,26,1,1,562.2,26
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|5,Guatemala,2021,5,Las Nubes Y Anexos,89.46,Natural,Natural,Conventional,NA,NA,1,25.1,25.1,25.1,25.1,1,1,457.6,25.100000000000005
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|6,Guatemala,2021,6,Rio Dorado,89.41,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,27.6,27.6,27.6,27.6,1,1,572.8,27.6
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|7,Guatemala,2021,7,El Zapote Y Anexos,89.29,Natural,Natural,Conventional,NA,NA,1,21.3,21.3,21.3,21.3,1,1,768.7,21.3
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|8,Guatemala,2021,8,Montaña Helada,89.22,Natural,Natural,Conventional,NA,NA,1,25.1,25.1,25.1,25.1,1,1,527,25.1
e027de3eaca1fdbe,COE,e027de3eaca1fdbe|COE|NA|9,Guatemala,2021,9,Kape´Tenango,89.07,Washed,Washed,Conventional,NA,NA,1,21.2,21.2,21.2,21.2,1,1,633.5,21.2
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|1,Guatemala,2022,1,El Morito,91.75,Washed,Washed,Conventional,NA,NA,2,138.2,138.2,138.2,138.2,2,1,448.2,138.2
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|10,Guatemala,2022,10,Montaña Helada,88.23,Natural,Natural,Conventional,NA,NA,1,20.1,20.1,20.1,20.1,1,1,420.9,20.1
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|11,Guatemala,2022,11,Guatalon,88.2,Washed,Washed,Conventional,NA,NA,1,30.6,30.6,30.6,30.6,1,1,738.3,30.6
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|12,Guatemala,2022,12,San Jeronimo Miramar Y Anexo Santa Isabel,88.15,Honey,Honey / pulped natural,Conventional,NA,NA,1,27.9,27.9,27.9,27.9,1,1,541.5,27.9
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|13,Guatemala,2022,13,Ponderosa,88.1,Natural,Natural,Conventional,NA,NA,1,18.1,18.1,18.1,18.1,1,1,958.3,18.1
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|14,Guatemala,2022,14,La Hermosa,88.08,Natural,Natural,Conventional,NA,NA,1,34,34,34,34,1,1,704.8,34
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|15,Guatemala,2022,15,Bella Vista,88.07,Natural,Natural,Conventional,NA,NA,1,19.9,19.9,19.9,19.9,1,1,450.3,19.9
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|16,Guatemala,2022,16,El Muñeco,87.93,Natural,Natural,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,703.8,20.2
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|17,Guatemala,2022,17,Hacienda Del Cafe,87.88,Washed,Washed,Conventional,NA,NA,1,23.3,23.3,23.3,23.3,1,1,476.6,23.3
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|18,Guatemala,2022,18,Miramundo,87.87,Washed,Washed,Conventional,NA,NA,1,27.7,27.7,27.7,27.7,1,1,556.7,27.7
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|19,Guatemala,2022,19,La Bugambilia,87.85,Natural,Natural,Conventional,NA,NA,1,27.6,27.6,27.6,27.6,1,1,576.7,27.6
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|2,Guatemala,2022,2,El Injerto I,91.33,Washed,Washed,Conventional,NA,NA,2,111.15,111.15,111.1,111.2,2,1,426,111.15
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|20,Guatemala,2022,20,Chualax,87.78,Natural,Natural,Conventional,NA,NA,1,22.6,22.6,22.6,22.6,1,1,402.6,22.599999999999998
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|21,Guatemala,2022,21,Pastores,87.67,Washed,Washed,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,739.3,20.2
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|22,Guatemala,2022,22,Idolia,87.63,Washed,Washed,Conventional,NA,NA,1,22.7,22.7,22.7,22.7,1,1,477.6,22.7
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|23,Guatemala,2022,23,El Retiro Del Quisaya,87.57,Washed,Washed,Conventional,NA,NA,1,24,24,24,24,1,1,577,24
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|24,Guatemala,2022,24,Puerta Verde,87.5,Washed,Washed,Conventional,NA,NA,1,17,17,17,17,1,1,418.8,17
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|25,Guatemala,2022,25,El Tambor,87.45,Washed,Washed,Conventional,NA,NA,1,20,20,20,20,1,1,617.6,20
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|26,Guatemala,2022,26,El Zapote Y Anexos,87.4,Natural,Natural,Conventional,NA,NA,1,24,24,24,24,1,1,706.8,23.999999999999996
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|27,Guatemala,2022,27,Coop. Agricola Integral Chicoj. R.L.,87.37,Honey,Honey / pulped natural,Conventional,NA,NA,1,20,20,20,20,1,1,674.4,20
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|28,Guatemala,2022,28,El Diamante,87.3,Washed,Washed,Conventional,NA,NA,1,20,20,20,20,1,1,608.5,20
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|29,Guatemala,2022,29,Santa Ana,87.3,Honey,Honey / pulped natural,Conventional,NA,NA,1,16.6,16.6,16.6,16.6,1,1,549.7,16.6
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|3,Guatemala,2022,3,Rosma,90.13,Washed,Washed,Conventional,NA,NA,2,77.05,77.05,77,77.1,2,1,593.2,77.05
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|30,Guatemala,2022,30,Tehuya Barrera Y A.,87.23,Washed,Washed,Conventional,NA,NA,1,15,15,15,15,1,1,335.7,15
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|4,Guatemala,2022,4,La Gran Manzana,89.9,Natural,Natural,Conventional,NA,NA,1,50.1,50.1,50.1,50.1,1,1,408.7,50.1
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|5,Guatemala,2022,5,El Paraxaj,89.67,Natural,Natural,Conventional,NA,NA,1,37.6,37.6,37.6,37.6,1,1,454.3,37.6
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|6,Guatemala,2022,6,La Labor Y Anexo,89.57,Natural,Natural,Conventional,NA,NA,1,23.3,23.3,23.3,23.3,1,1,724.1,23.300000000000004
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|7,Guatemala,2022,7,La Reforma Y Anexos,88.95,Washed,Washed,Conventional,NA,NA,1,61.7,61.7,61.7,61.7,1,1,568.9,61.699999999999996
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|8,Guatemala,2022,8,Mama Cata,88.93,Washed,Washed,Conventional,NA,NA,1,23.3,23.3,23.3,23.3,1,1,1299.1,23.3
8f48007819e94a7e,COE,8f48007819e94a7e|COE|NA|9,Guatemala,2022,9,Kalibus La Sierra,88.82,Washed,Washed,Conventional,NA,NA,1,23,23,23,23,1,1,1260.5,23
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|1,Guatemala,2023,1,EL SOCORRO,91.13,WASHED,Washed,Conventional,NA,NA,2,130.925,130.925,130,131.85,2,1,681.5,130.92499999999998
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|10,Guatemala,2023,10,SANTA ELISA PACHUP,88.46,WASHED,Washed,Conventional,NA,NA,1,16.3,16.3,16.3,16.3,1,1,736.25,16.3
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|11,Guatemala,2023,11,SAN JUAN,88.3,WASHED,Washed,Conventional,NA,NA,1,14.7,14.7,14.7,14.7,1,1,658.17,14.699999999999998
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|12,Guatemala,2023,12,EL AMATE Y ANEXOS,88.27,WASHED,Washed,Conventional,NA,NA,1,14.8,14.8,14.8,14.8,1,1,656.14,14.799999999999999
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|13,Guatemala,2023,13,LA BUGAMBILIA,88.13,Natural,Natural,Conventional,NA,NA,1,14.2,14.2,14.2,14.2,1,1,534.44,14.2
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|14,Guatemala,2023,14,GUATALON,88.04,WASHED,Washed,Conventional,NA,NA,1,14,14,14,14,1,1,700.05,14
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|15,Guatemala,2023,15,LAS MACADAMIAS,87.91,WASHED,Washed,Conventional,NA,NA,1,20.4,20.4,20.4,20.4,1,1,614.56,20.4
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|16,Guatemala,2023,16,BELLA VISTA,87.88,Natural,Natural,Conventional,NA,NA,1,16.8,16.8,16.8,16.8,1,1,613.55,16.8
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|17,Guatemala,2023,17,AGUA TIBIA Y ANEXOS,87.86,Natural,Natural,Conventional,NA,NA,1,15.3,15.3,15.3,15.3,1,1,691.63,15.3
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|18,Guatemala,2023,18,CASCADA ENCANTADA,87.7,WASHED,Washed,Conventional,NA,NA,1,25.1,25.1,25.1,25.1,1,1,510.1,25.1
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|19,Guatemala,2023,19,EL ZAPOTE Y ANEXOS,87.64,WASHED,Washed,Conventional,NA,NA,1,15.1,15.1,15.1,15.1,1,1,971.53,15.1
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|2,Guatemala,2023,2,ROSMA,90.82,WASHED,Washed,Conventional,NA,NA,2,70.15,70.15,70.1,70.2,2,1,616.2,70.15
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|20,Guatemala,2023,20,ANTIGUA BUENA VISTA Y ANEXOS,87.63,WASHED,Washed,Conventional,NA,NA,1,12.7,12.7,12.7,12.7,1,1,600.36,12.7
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|21,Guatemala,2023,21,SIERRA ROJA,87.61,WASHED,Washed,Conventional,NA,NA,1,17.2,17.2,17.2,17.2,1,1,536.47,17.2
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|22,Guatemala,2023,22,LA CANOA,87.52,WASHED,Washed,Conventional,NA,NA,1,19.6,19.6,19.6,19.6,1,1,456.86,19.6
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|23,Guatemala,2023,23,LAS HORTENSIAS,87.39,WASHED,Washed,Conventional,NA,NA,1,14.4,14.4,14.4,14.4,1,1,778.85,14.4
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|24,Guatemala,2023,24,LOS JUTES,87.3,Natural,Natural,Conventional,NA,NA,1,19.4,19.4,19.4,19.4,1,1,692.65,19.4
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|25,Guatemala,2023,25,LA ESPERANZA,87.27,Natural,Natural,Conventional,NA,NA,1,14.1,14.1,14.1,14.1,1,1,424.92,14.1
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|26,Guatemala,2023,26,GRANO DE ORO,87.18,WASHED,Washed,Conventional,NA,NA,1,12.2,12.2,12.2,12.2,1,1,591.03,12.2
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|27,Guatemala,2023,27,PAMPOJILA Y ANEXOS,87.16,Natural,Natural,Conventional,NA,NA,1,13.7,13.7,13.7,13.7,1,1,1427.38,13.7
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|28,Guatemala,2023,28,LA QUINA,87.02,WASHED,Washed,Conventional,NA,NA,1,13.8,13.8,13.8,13.8,1,1,660.2,13.799999999999999
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|3,Guatemala,2023,3,LA REFORMA Y ANEXOS,90.45,WASHED,Washed,Conventional,NA,NA,2,32.25,32.25,32.1,32.4,2,1,1120.4,32.25
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|4,Guatemala,2023,4,LA COLINA,89.91,WASHED,Washed,Conventional,NA,NA,1,22.6,22.6,22.6,22.6,1,1,697.72,22.6
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|5,Guatemala,2023,5,COYOTE BLANCO-SAC UTIÚ,89.73,WASHED,Washed,Conventional,NA,NA,1,20,20,20,20,1,1,579.88,20
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|6,Guatemala,2023,6,SAN JOSE DE LA BUENA ESPERANZA,89.7,Honey,Honey / pulped natural,Conventional,NA,NA,1,22.1,22.1,22.1,22.1,1,1,550.67,22.1
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|7,Guatemala,2023,7,MIRAMUNDO,89.66,WASHED,Washed,Conventional,NA,NA,1,23,23,23,23,1,1,495.5,23
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|8,Guatemala,2023,8,MONTAÑA HELADA,89.21,WASHED,Washed,Conventional,NA,NA,1,20,20,20,20,1,1,485.46,20
7271aa2d4ce78a13,COE,7271aa2d4ce78a13|COE|NA|9,Guatemala,2023,9,EL MUÑECO,88.96,Natural,Natural,Conventional,NA,NA,1,20.1,20.1,20.1,20.1,1,1,595.29,20.1
a888e8977fcf5201,COE,a888e8977fcf5201|COE|Exotic Natural & Honey|1,Guatemala,2024,1,Bella Vista,90.2,Natural,Natural,Conventional,NA,NA,2,35.650000000000006,35.650000000000006,35.2,36.1,2,1,872.2,35.65
a888e8977fcf5201,COE,a888e8977fcf5201|COE|Exotic Washed|1,Guatemala,2024,1,La Reforma Y Anexos,91.27,Washed,Washed,Conventional,NA,NA,2,113.97999999999999,113.97999999999999,110.3,117.66,2,1,579,113.98
a888e8977fcf5201,COE,a888e8977fcf5201|COE|One Of A Kind|1,Guatemala,2024,1,Bella Elizabeth,89.59,Washed,Washed,Conventional,NA,NA,1,19.3,19.3,19.3,19.3,1,1,900.5,19.3
a888e8977fcf5201,COE,a888e8977fcf5201|COE|Exotic Washed|10,Guatemala,2024,10,Hacienda Del Cafe,87.67,Washed,Washed,Conventional,NA,NA,1,16.2,16.2,16.2,16.2,1,1,527.3,16.2
a888e8977fcf5201,COE,a888e8977fcf5201|COE|Exotic Washed|11,Guatemala,2024,11,Vista Hermosa,87.5,Washed,Washed,Conventional,NA,NA,1,19.9,19.9,19.9,19.9,1,1,591.2,19.9
a888e8977fcf5201,COE,a888e8977fcf5201|COE|Exotic Washed|12,Guatemala,2024,12,Coyote Blanco-Sac Utiú,87.47,Washed,Washed,Conventional,NA,NA,1,22.6,22.6,22.6,22.6,1,1,588.2,22.6
